unique_conversation_id,predictions
380500,6.14585483507408e-05
563228,2.7102815275181345e-05
33620,0.9999372314634128
889293,2.6170144877059095e-05
442179,2.713498688908347e-05
919879,0.00010201175608749719
586576,0.00014314452467561223
660932,2.6920527349108666e-05
43119,3.10519483738762e-05
964258,2.3429116127840697e-05
905841,5.9936319539900735e-05
449010,3.612561060075317e-05
831411,0.9999463970224949
217614,2.672667543177454e-05
630966,4.102221491287981e-05
10181,6.00991590547496e-05
612337,4.3519788660851294e-05
552809,0.9998496037833219
676738,0.9999010866557986
487203,2.6194124338518096e-05
345387,8.137911718169532e-05
390226,2.7366333003603596e-05
536272,0.0009161287259936289
308188,4.1653585647792823e-05
690850,4.76640682088642e-05
224034,2.4410945495776827e-05
642192,3.3491123432510207e-05
343051,2.7038602753764805e-05
201536,0.00017626757971319392
726559,3.0728481404162296e-05
857369,4.317842277283963e-05
109319,4.470653483740798e-05
340389,2.4747400601744135e-05
321723,0.00011612554109143043
928617,3.4963287863532826e-05
489705,0.9999621718114686
437684,0.9999061909876836
277023,0.00010353882314161979
235991,0.00021076297008413346
267219,0.00023584967464020443
464616,5.793220476819895e-05
351127,3.2640589852513986e-05
501585,2.7141401224243618e-05
544547,2.5974663819425212e-05
911164,4.279421758342992e-05
282312,0.00015455741674003402
121412,2.4444879679048553e-05
559155,2.9026486239403873e-05
824731,0.9994585980636985
429474,3.0405440586859108e-05
503218,3.4872846377814515e-05
740033,3.0137034832414608e-05
791528,2.6964060088941335e-05
797199,3.821615869796847e-05
779208,2.9869037550205043e-05
699605,8.557148116096009e-05
72172,7.328035543123742e-05
95860,2.9845082529079622e-05
93322,3.7118792691874576e-05
468927,2.538189930550138e-05
752675,2.5754631757263593e-05
28246,2.623880395588181e-05
527048,4.437909337329452e-05
549545,2.937403894984611e-05
578742,2.5548345280186654e-05
853406,3.255915625983075e-05
487371,3.669191714907104e-05
734750,0.9972807407815455
563077,8.105636405912316e-05
345841,0.00015379322559837765
686862,4.135492800895248e-05
17194,4.799722321533289e-05
679134,2.368771593480545e-05
321046,4.469647297735138e-05
900356,2.891024241171871e-05
415569,0.9999424313315538
630722,3.1099739833208316e-05
115165,3.321987106208568e-05
833961,5.5550812160835236e-05
70363,5.845699605746515e-05
821821,3.2552477521194816e-05
789743,4.436835229599887e-05
125302,0.9996592508002529
212402,2.6544089434752327e-05
793057,4.050789056000835e-05
700819,4.454586911630493e-05
759270,4.6807328433343734e-05
796289,3.087892652035454e-05
366829,2.573001815887512e-05
264654,3.1347744255598926e-05
255039,3.856358976243568e-05
250661,4.937761019254262e-05
697094,2.2748307419546955e-05
357864,3.657494657307675e-05
702717,4.092941141716782e-05
376666,4.082005235392208e-05
255055,2.9296651523576953e-05
139328,4.691527647420975e-05
187639,0.9999609753151469
677301,0.9999669613017123
230739,3.7672829111859424e-05
410640,2.6323608655198106e-05
371498,3.991825493511194e-05
366291,0.00012124421447083648
593194,3.255418295440488e-05
556818,0.0005760188698828096
692260,5.289696551368608e-05
491740,0.9999739017955039
354519,4.880125133360452e-05
306342,4.610307306450629e-05
152573,3.559080440284546e-05
319094,3.962766353811313e-05
176422,4.09972704391932e-05
266367,0.9999191005475534
3086,3.755988798296409e-05
705752,3.4678584477758776e-05
308320,3.260702355518736e-05
544741,9.115004867678738e-05
106349,7.251079199996374e-05
275198,3.9995347141632035e-05
281,5.8377992803661744e-05
354488,2.6672892246265575e-05
337484,3.190463839893878e-05
874508,2.584679260166537e-05
531479,2.907627838465862e-05
942675,2.484073401818846e-05
236072,3.097259407032167e-05
249908,0.0010888656852956733
622781,2.5630544430406214e-05
225858,3.239614074458165e-05
848657,3.13293305578467e-05
288128,2.4022154870722124e-05
607350,6.065063090629359e-05
807950,2.7569458057376764e-05
144215,3.893947165366235e-05
181338,0.9999497718212091
162645,5.435960660791449e-05
565743,3.50919070980907e-05
452965,0.9999002954871817
97446,3.890912848443146e-05
154151,2.510128378876824e-05
590764,3.0484807342823483e-05
392428,4.012356143067911e-05
868347,0.9998937651006714
807381,0.0002105533221533426
860531,4.113553762830183e-05
283898,0.9999646153100896
124795,0.0002352132763839722
243767,2.545002154919586e-05
1149,0.9999214548247832
446649,3.945574264192825e-05
933992,2.7615458442575486e-05
831540,2.6704832817982238e-05
136835,3.4065366548683665e-05
57711,5.194123823940641e-05
130511,6.604169507844032e-05
230069,0.999967910848165
168405,2.4234114119461407e-05
637992,2.7108755349360166e-05
380479,8.559837516008609e-05
420911,4.149652551414181e-05
190777,2.8534208190054922e-05
897415,0.9999126837692991
11349,6.914392047028201e-05
772519,0.9999525963745524
239225,0.9999758332333163
885112,2.877124505396874e-05
361485,0.9999455428117399
388772,9.702167227081953e-05
779217,3.181408242470058e-05
909124,3.455952284048183e-05
295017,4.3995667267938814e-05
631451,4.3879949865831557e-05
378442,4.429693079229178e-05
677765,3.3373210498921246e-05
584948,3.020424077447092e-05
785685,8.808314754110623e-05
370033,3.6855574417187324e-05
378181,3.429465928214205e-05
248084,5.07528804999463e-05
415186,2.6413869518066882e-05
221523,2.4813047679422118e-05
296693,2.692084527813024e-05
604812,2.6138880101754268e-05
585658,0.001546730262012165
171039,4.796285363052471e-05
449340,2.808339587534827e-05
239869,4.0949151430887676e-05
731304,3.094596935521058e-05
892041,3.321384958490194e-05
356796,4.020922288963366e-05
783758,0.0004755946243826838
400482,2.995375388308717e-05
103263,2.6909138695118913e-05
395974,9.819816016334829e-05
563496,4.198144941244922e-05
224930,2.5499314963778858e-05
629397,5.4122950781740544e-05
368268,0.9999618731415475
305464,0.0019029646972555214
633989,4.542353250584411e-05
283050,2.6355871961014824e-05
433162,3.347549715050225e-05
710887,0.9999658351037877
368076,3.091347899522086e-05
719169,0.9999481925645277
27673,4.4401202173388976e-05
87679,0.9994167506777302
218271,2.7514070342746972e-05
157394,4.403512750307637e-05
508057,3.403397931571586e-05
952515,0.9999353026381458
721125,5.864373176439505e-05
637101,3.238339691474911e-05
298574,5.013041532418412e-05
963772,2.5317691879840748e-05
221225,3.915921580914569e-05
568417,3.159070128739162e-05
412750,0.0002256845106267733
183137,2.7484026563986023e-05
772503,5.661884308056841e-05
690065,2.8463633961815876e-05
467293,2.692099733379513e-05
871928,0.9998923983110843
799780,2.5504833438892792e-05
874685,0.9999523795221552
327857,0.00013708372713951614
722661,2.4560955176161428e-05
843211,2.4172869906702805e-05
559930,0.9999645425851709
604919,9.29018751200374e-05
318792,2.7868465056500665e-05
767988,3.190908505708981e-05
769278,6.40692412291632e-05
382207,0.0007247035279277063
859287,2.579870726667994e-05
133359,0.00021106372722624986
175642,0.00011818473533958042
41117,2.7194472011335424e-05
913679,0.04479943509806557
891079,4.022471707351014e-05
508385,3.228883156810539e-05
636477,3.0210330060684788e-05
941771,2.8720223604207246e-05
335686,2.836805512045392e-05
183474,2.530469027846733e-05
838819,2.5585441314216368e-05
753390,4.132697522292581e-05
147531,5.329218765955654e-05
725760,3.423330064227067e-05
411196,4.1779952536849345e-05
853852,2.831557328982708e-05
884613,2.7762508878000112e-05
44657,0.999951526620837
622540,4.789425097884112e-05
580950,3.194901724263429e-05
705586,0.999929967571902
546264,0.9985891100583046
476944,0.9999488195041972
172410,3.124451998623353e-05
740764,2.8169604991314262e-05
476336,2.5745973160930033e-05
378530,5.752592120282839e-05
289309,3.154674453083161e-05
838079,2.8533123096862364e-05
304151,4.288707956989662e-05
492420,2.5477670388794946e-05
285761,4.9562730642203475e-05
8601,3.200322576264049e-05
594762,6.279326043028707e-05
646331,3.300210387669445e-05
824954,4.723655833025453e-05
773177,2.705729762646359e-05
661586,4.33667941386342e-05
597753,4.361324923861344e-05
703843,2.4761040131922788e-05
574117,2.50191285517571e-05
190854,0.9999400138129348
503192,0.00012706976459961347
182924,0.00016200841194954078
798444,0.9999383081344715
629211,4.2382783156609735e-05
453782,3.641948322551048e-05
913411,2.7994771477496324e-05
935706,7.238179232479803e-05
99082,3.617597820384506e-05
489476,2.421644510981507e-05
804961,3.2434537828572126e-05
65620,2.7866450573091733e-05
475723,0.999935001833028
125389,0.0001066830439420824
836696,0.0001690991581491004
315922,0.9999683981760877
730340,0.9999255167966858
132302,7.60543131648849e-05
333811,0.9994449617892114
742389,3.2449013871133734e-05
886741,0.999974796007367
957561,3.542840512963702e-05
351812,2.430171124503048e-05
401313,2.484738263639556e-05
461493,5.23317908532789e-05
559166,2.4606346265583167e-05
449234,2.5844018291943117e-05
191810,3.0357298774486082e-05
691519,3.279992134264956e-05
182369,0.00012790975660637336
844305,3.830672137709855e-05
386338,4.787714463151636e-05
576413,2.3612685189039272e-05
109505,2.5698453969386544e-05
538917,0.0001139617828762912
174301,4.4253418672731695e-05
191995,2.828080247848955e-05
292496,0.00010946703487216005
579194,5.457252572672487e-05
86047,3.011334217942167e-05
466727,2.9254671921355576e-05
864235,2.6854861833504546e-05
1263,2.6502587712951413e-05
378460,4.7052784882022924e-05
201636,2.4936120150278164e-05
341667,7.209539864552976e-05
481735,3.3167316715573746e-05
698718,0.00010766814611602775
34101,3.8179764254281295e-05
405758,0.9999558081790293
744235,3.0462932134497834e-05
437444,2.455530707851133e-05
119519,2.8112402040223044e-05
944418,0.004140064566981009
29755,3.187757015653061e-05
51269,2.9965005794395432e-05
204627,3.434626491227352e-05
677974,0.00015519506727246078
336435,3.27237542609494e-05
266464,4.948798945945996e-05
554449,2.301842054724025e-05
88750,2.3919199076831042e-05
441906,2.3423610262760833e-05
924220,2.4964500986041704e-05
818758,4.005798776362762e-05
264236,2.3868949238713548e-05
528054,2.4969348891693887e-05
155695,2.985290815611617e-05
91666,2.7341110305357497e-05
862501,6.650943984338813e-05
555881,4.055028820082791e-05
153274,3.0020214878684528e-05
421051,5.2197832026255105e-05
849646,6.637119478064484e-05
703719,5.706748127431038e-05
615923,2.7277849357783063e-05
599854,2.5309188616484188e-05
260742,2.8290561447214717e-05
709096,3.259961569890107e-05
381395,0.9996188689315966
205931,0.9980732610032461
145415,2.6613545192292117e-05
949713,2.615952734903237e-05
872955,0.9999506981330754
454587,2.637140403154577e-05
254057,3.917115999891156e-05
200150,3.652724775945815e-05
557846,0.999947571906867
448225,4.1213888578357866e-05
832786,3.6219851257374445e-05
478684,4.812322216559137e-05
243857,2.6622836136128343e-05
872730,0.00011418965348926318
87596,2.669567486414216e-05
881001,0.0001172618072309401
232057,0.9997365518676612
80088,2.9127748562179142e-05
238282,0.999965905031444
133088,3.059930115937138e-05
464896,2.586310011964014e-05
171464,6.287103569473577e-05
545555,0.9999495897969385
285328,0.0006915860917767428
759866,9.568259891937553e-05
660430,2.5596789682633988e-05
960638,3.831564129819195e-05
435299,0.00016630698806442668
663622,3.7766853610488626e-05
435535,2.9012503941965675e-05
467789,3.332750935920941e-05
11156,2.778102245079862e-05
217635,3.163393132038582e-05
272389,0.0002527023514110253
434877,2.9270065172772845e-05
50055,4.173136657024635e-05
430668,2.3819835334506207e-05
877419,5.0325777835399514e-05
806895,0.0009161287259936289
355256,0.9999730863719339
710486,5.225777102305882e-05
113438,5.9344505571280356e-05
88575,3.32605606821164e-05
787181,3.476545791047488e-05
817263,2.5578618091257675e-05
243636,2.491141636839789e-05
292953,0.0002710240853893646
68279,0.9999524024460889
80998,0.9999581408994714
590078,3.66737328963393e-05
591391,5.1684104025932754e-05
917538,2.4045470239588778e-05
893329,2.6247371848776415e-05
62848,3.628396477048923e-05
870133,2.3996372047036522e-05
146670,0.9998819607956372
954859,2.8929955751346623e-05
899557,0.9998197286045997
721286,2.929204595469104e-05
40738,3.912838698123628e-05
647752,0.0005022703598531848
586707,3.8260554032307034e-05
420296,2.7297217740432736e-05
618414,2.7078864204005785e-05
93788,3.536229134766942e-05
621704,2.5240327093903367e-05
317271,2.7433534510130604e-05
320073,2.666139518561293e-05
68079,3.2715167915466465e-05
570211,2.9998842344326045e-05
507993,2.99011589646281e-05
144930,2.7551820721146742e-05
285291,2.736284447326643e-05
391883,4.0325104616375835e-05
206899,3.1333260150119044e-05
221513,2.9597366273737538e-05
690827,4.4182194217983545e-05
124517,0.00020574137117077864
40677,3.475137252066567e-05
679116,3.7743600701104426e-05
792831,2.592194399302708e-05
778546,0.9999561856163962
757570,2.5210058283018956e-05
9972,2.6268314301869273e-05
872842,0.00018227940522437427
403832,0.0003725980033525097
202970,2.792755501376239e-05
734936,2.5796688950887014e-05
746031,0.998719521372071
843936,0.0032153230040664806
183747,0.0011950891125782352
402728,0.9998812468525817
662445,2.6486919175535937e-05
99236,3.225623254135443e-05
846512,0.00011546355187438522
482142,4.2588520730731314e-05
58544,3.119467033307365e-05
595858,2.4760660078589854e-05
385996,4.7917636841277076e-05
158282,3.0084487541934164e-05
851687,0.9985335135861113
564599,5.242728052109957e-05
22282,6.489176810485745e-05
693954,4.1696874741011974e-05
951581,2.4772900732920406e-05
609855,0.999927302379787
237452,3.933578967021215e-05
964339,2.6422605406239316e-05
767843,5.783941432409726e-05
710055,0.9999727224344837
867772,4.553754689829996e-05
518560,2.642182975848196e-05
240124,4.253325328121973e-05
757141,3.686012833767422e-05
803943,2.5941237374804733e-05
359318,2.938292855737992e-05
164099,4.1523191286269094e-05
200543,2.4947920587659418e-05
438434,3.010362707269871e-05
183582,9.33095648469339e-05
907439,3.677677520517761e-05
309234,3.954502247837363e-05
921482,3.685797755505122e-05
166147,2.5746067983466784e-05
336045,2.4318653274779334e-05
580321,2.479384756668176e-05
53906,4.7249728545223025e-05
654112,3.2537020553323004e-05
76995,0.9999653824801977
202483,0.0003758417370595206
156007,2.4603886687948662e-05
936534,2.596124080869436e-05
144645,2.8565085397302397e-05
204048,3.310675227031684e-05
280395,3.747768324797459e-05
87728,2.9678763350762893e-05
684493,3.0884938402797686e-05
791392,2.7426500724897016e-05
574710,3.497631471837418e-05
904650,0.9990231156032227
16484,2.807259928122929e-05
661722,2.5601114328502883e-05
553347,3.7058716504103136e-05
190482,0.9999010866557986
856212,3.163903312904881e-05
438142,2.6398468501002757e-05
725650,0.00039424059960664945
553087,3.7748383525525776e-05
845291,2.361511012504254e-05
807928,2.5984724494352085e-05
926850,0.9996929252800684
739563,2.8361878363407892e-05
434240,3.657797355376205e-05
150373,2.9163283991312354e-05
539278,2.5522058554254663e-05
575597,0.9999601584914493
909222,3.0512310995778174e-05
113155,2.9591185437499993e-05
792796,2.686394524478659e-05
781693,4.411612598258441e-05
839231,2.8161623372379043e-05
192090,3.485060443228701e-05
401997,2.71635841481065e-05
501505,3.4763688688712855e-05
360392,0.9999581985534579
344956,2.760614869834175e-05
854916,3.023093522054774e-05
96533,3.5964453593119394e-05
81279,0.999928988122815
259154,2.947456742165419e-05
240250,4.0535925103333094e-05
379837,4.584687950456228e-05
193050,0.9998221189194397
15466,0.9999575543477066
106015,5.669541822877e-05
650065,4.213482567253042e-05
92990,4.062827701860203e-05
114929,4.827194663165362e-05
890726,3.93768104937556e-05
682688,3.467333537080446e-05
42655,9.936739349535263e-05
520384,3.1369262099202494e-05
256969,3.4777590862186295e-05
748459,0.0008835343076387833
15467,3.755044234750975e-05
814382,5.4219238813625576e-05
844671,0.9999594340399125
716252,2.996594347844372e-05
575746,2.848369440046205e-05
488823,0.00015255626740578676
89778,7.064049472266805e-05
873066,3.012379480828336e-05
52818,2.858068637453777e-05
449695,3.376828285919694e-05
162148,0.9999096687269546
375127,0.00036760885994083177
539523,0.0004009130344574447
607407,0.9999073086466977
48899,3.984030889158797e-05
738199,0.999636852193772
820308,2.5045232416899703e-05
661849,6.16726483746903e-05
23457,7.9127258121325e-05
865626,3.185626411245585e-05
90456,2.8009970659711732e-05
48875,2.4228307423761628e-05
510774,0.9999563899930429
162280,3.4330066684123364e-05
326634,3.008540034875358e-05
632065,3.8730346664224965e-05
752204,3.218499679210449e-05
672138,3.905718337822565e-05
206052,8.806082606320479e-05
791730,2.425695070456404e-05
525017,0.00018502097248725952
863550,2.3656340993279e-05
533893,3.3539790242670765e-05
806106,2.755682584382129e-05
292006,2.5621627849101784e-05
618704,2.571683728515267e-05
262328,4.593496855305236e-05
491000,2.4987657711435997e-05
684659,0.9999351588224641
622352,0.0002605460206443239
333546,2.7993721417837673e-05
914773,3.668647730796735e-05
204050,4.225422180465918e-05
641359,3.282325625740874e-05
511973,0.9997506720208017
739510,6.135192469153847e-05
728065,2.8320353028204194e-05
47687,2.843224508620253e-05
199074,3.885951833155633e-05
106809,2.386534476363249e-05
374926,7.45996889920571e-05
902505,0.9917080222804279
591337,2.555168999364393e-05
926166,3.8327885393057286e-05
84181,0.999847155329784
647695,2.8559882373377227e-05
382877,0.0009161287259936289
828376,8.765866597992864e-05
951124,2.5582844534194016e-05
826358,2.515734366956312e-05
115603,3.071455252935233e-05
448066,3.13494546617157e-05
758192,3.0099539740773473e-05
676213,0.0012637162296436427
761988,0.999926131758904
487427,5.309707406088513e-05
117840,3.884982882471449e-05
522513,2.64992623320009e-05
30201,2.6222743977487205e-05
765052,0.000952871956678098
757730,0.9988486262526238
635830,5.1132832849535706e-05
618549,3.590141718124435e-05
18140,0.9999371987008316
317331,0.9999588184677306
449989,2.638191549972762e-05
609553,0.9998727878496314
80018,0.9998540412502553
687382,4.282312431782816e-05
512175,3.07399445034712e-05
89672,0.00013225331717956414
159387,0.9988373928116634
455765,0.9999644933224144
444394,2.757677750241854e-05
875056,2.435503486368649e-05
815052,2.6999465377132823e-05
766358,8.071531042169464e-05
721932,2.845097591918011e-05
380402,2.5370496634211426e-05
552795,2.8317691470789667e-05
197655,0.9994773281492523
388596,2.4158517887490506e-05
138307,2.6169736665231863e-05
451711,3.033808339149841e-05
884186,2.6056841023237254e-05
743430,2.754769128032562e-05
85647,2.7203511410457463e-05
421490,3.112952225460184e-05
188425,4.198065104964604e-05
826717,2.7588110546784794e-05
570928,6.23795011315283e-05
171138,3.3360052685314965e-05
753688,5.311215182810025e-05
872204,0.0009161287259936289
820602,4.025806733282407e-05
396843,0.9999613064763977
859688,3.102012074176355e-05
698572,0.0009492997492087483
801110,5.1534636305819475e-05
510394,2.411271072337599e-05
566751,3.0184705941149488e-05
564523,3.010646855195443e-05
493863,2.736584019920972e-05
149007,5.3129956966548796e-05
697453,2.3195562924675597e-05
58335,2.6769205399397293e-05
591926,6.409447165999605e-05
943568,3.0702804943263985e-05
535785,2.826789116497597e-05
42828,2.81891374120113e-05
851109,3.487643626034959e-05
419570,0.00030418346453696036
867472,2.5478656249966067e-05
325038,2.790810846010898e-05
682571,3.056365186096924e-05
961822,0.999917943787662
175791,2.7747373244740972e-05
769020,7.733952350684815e-05
198158,4.041998715273997e-05
831512,2.9984628035186288e-05
931653,2.4877143368073506e-05
5762,0.0009161287259936289
296741,0.00013268202964087535
657689,0.9999304435601887
534005,0.00011538605509387439
401014,2.6972653792279794e-05
896488,2.9503180654550515e-05
253607,2.969416477859222e-05
128443,2.821561571526908e-05
833100,0.9999615972723638
346377,0.0003301733606753278
285529,2.8084116068936544e-05
88240,2.8457510125382093e-05
597345,2.7494809457691242e-05
722586,2.3133030001548036e-05
564084,0.9999480749756825
706097,3.4278719792564026e-05
834830,0.0003267930668174514
222195,2.8141488955084785e-05
567238,3.380343387893671e-05
86359,0.0005178874063692214
135787,3.219475512854746e-05
476127,0.0009161287259936289
800296,2.8340843874625075e-05
946037,2.587189354539146e-05
247994,0.9999538485620286
958028,7.437593606706797e-05
40903,0.00018468062320897737
407875,2.4993679243212416e-05
288256,2.747760048872268e-05
717867,3.464861056034295e-05
726620,2.6655837561828136e-05
896834,6.718054444995141e-05
941733,5.501251170541003e-05
257383,0.9999057125396097
664597,2.285609053394136e-05
864369,0.9999734145263743
425372,4.3932557217945923e-05
90427,3.983587796983521e-05
14921,5.134463328917896e-05
704684,2.9001925787216113e-05
164043,3.3301098922938626e-05
826232,0.9999666097541451
854343,2.6079239677403797e-05
944611,0.9998648661013909
9136,3.922078471038271e-05
777707,0.9999583168414086
248499,0.00018246311486788832
435721,2.9553344507959483e-05
275128,5.274670199404183e-05
56330,2.7580766948776467e-05
266783,4.094518991368458e-05
326556,3.137378840184735e-05
152633,2.3883590191889987e-05
383368,5.549413757986415e-05
210901,0.9999769933015428
900593,2.4001768662557262e-05
941095,2.7966531402187254e-05
105555,2.490306844638306e-05
187802,2.7213158885109017e-05
554153,2.4688655210171276e-05
581860,2.3407965132941568e-05
958520,2.9027669449931733e-05
879462,3.0023552118531206e-05
49777,2.9341185909689077e-05
761615,0.00013812750500831453
158632,5.956113531296227e-05
513946,2.4588562939181838e-05
126595,2.6690989536820533e-05
469702,9.428535146441822e-05
185174,4.607656464833109e-05
